,country,year,cases,sex,age
104904,CK,2000,0.0,f,55-64
18369,CK,2000,0.0,m,0-14
24138,CK,2000,0.0,m,15-24
29907,CK,2000,0.0,m,25-34
35676,CK,2000,0.0,m,35-44
41445,CK,2000,0.0,m,45-54
47214,CK,2000,0.0,m,55-64
76060,CK,2001,0.0,f,0-14
81829,CK,2001,0.0,f,15-24
87598,CK,2001,0.0,f,25-34
93367,CK,2001,0.0,f,35-44
99136,CK,2001,0.0,f,45-54
104905,CK,2001,0.0,f,55-64
18370,CK,2001,0.0,m,0-14
24139,CK,2001,0.0,m,15-24
29908,CK,2001,0.0,m,25-34
35677,CK,2001,0.0,m,35-44
41446,CK,2001,0.0,m,45-54
47215,CK,2001,1.0,m,55-64
76061,CK,2002,0.0,f,0-14
81830,CK,2002,0.0,f,15-24
87599,CK,2002,0.0,f,25-34
93368,CK,2002,0.0,f,35-44
99137,CK,2002,0.0,f,45-54
104906,CK,2002,0.0,f,55-64
18371,CK,2002,0.0,m,0-14
24140,CK,2002,0.0,m,15-24
29909,CK,2002,0.0,m,25-34
35678,CK,2002,0.0,m,35-44
41447,CK,2002,0.0,m,45-54
47216,CK,2002,1.0,m,55-64
76062,CK,2003,0.0,f,0-14
81831,CK,2003,0.0,f,15-24
87600,CK,2003,0.0,f,25-34
93369,CK,2003,0.0,f,35-44
99138,CK,2003,0.0,f,45-54
104907,CK,2003,0.0,f,55-64
18372,CK,2003,0.0,m,0-14
24141,CK,2003,0.0,m,15-24
29910,CK,2003,0.0,m,25-34
35679,CK,2003,0.0,m,35-44
41448,CK,2003,0.0,m,45-54
47217,CK,2003,0.0,m,55-64
76063,CK,2004,0.0,f,0-14
81832,CK,2004,0.0,f,15-24
87601,CK,2004,0.0,f,25-34
93370,CK,2004,0.0,f,35-44
99139,CK,2004,0.0,f,45-54
104908,CK,2004,0.0,f,55-64
18373,CK,2004,0.0,m,0-14
24142,CK,2004,0.0,m,15-24
29911,CK,2004,0.0,m,25-34
35680,CK,2004,0.0,m,35-44
41449,CK,2004,0.0,m,45-54
47218,CK,2004,0.0,m,55-64
76064,CK,2005,0.0,f,0-14
81833,CK,2005,0.0,f,15-24
87602,CK,2005,0.0,f,25-34
93371,CK,2005,0.0,f,35-44
99140,CK,2005,0.0,f,45-54
104909,CK,2005,0.0,f,55-64
18374,CK,2005,0.0,m,0-14
24143,CK,2005,1.0,m,15-24
29912,CK,2005,0.0,m,25-34
35681,CK,2005,0.0,m,35-44
41450,CK,2005,0.0,m,45-54
47219,CK,2005,0.0,m,55-64
76065,CK,2006,0.0,f,0-14
81834,CK,2006,0.0,f,15-24
87603,CK,2006,0.0,f,25-34
93372,CK,2006,0.0,f,35-44
99141,CK,2006,0.0,f,45-54
70296,CK,2006,0.0,f,5-14
104910,CK,2006,0.0,f,55-64
18375,CK,2006,0.0,m,0-14
24144,CK,2006,0.0,m,15-24
29913,CK,2006,0.0,m,25-34
35682,CK,2006,0.0,m,35-44
41451,CK,2006,0.0,m,45-54
12606,CK,2006,0.0,m,5-14
47220,CK,2006,0.0,m,55-64
35684,CK,2008,1.0,m,35-44
47222,CK,2008,1.0,m,55-64
76083,CL,1995,24.0,f,0-14
81852,CL,1995,100.0,f,15-24
87621,CL,1995,120.0,f,25-34
93390,CL,1995,108.0,f,35-44
99159,CL,1995,75.0,f,45-54
104928,CL,1995,73.0,f,55-64
18393,CL,1995,24.0,m,0-14
24162,CL,1995,148.0,m,15-24
29931,CL,1995,182.0,m,25-34
35700,CL,1995,204.0,m,35-44
41469,CL,1995,155.0,m,45-54
47238,CL,1995,141.0,m,55-64
76084,CL,1996,11.0,f,0-14
81853,CL,1996,88.0,f,15-24
87622,CL,1996,117.0,f,25-34
93391,CL,1996,72.0,f,35-44
99160,CL,1996,63.0,f,45-54
104929,CL,1996,47.0,f,55-64
18394,CL,1996,8.0,m,0-14
24163,CL,1996,123.0,m,15-24
29932,CL,1996,201.0,m,25-34
35701,CL,1996,207.0,m,35-44
41470,CL,1996,207.0,m,45-54
47239,CL,1996,125.0,m,55-64
76085,CL,1997,11.0,f,0-14
81854,CL,1997,92.0,f,15-24
87623,CL,1997,121.0,f,25-34
93392,CL,1997,80.0,f,35-44
99161,CL,1997,66.0,f,45-54
104930,CL,1997,60.0,f,55-64
18395,CL,1997,11.0,m,0-14
24164,CL,1997,107.0,m,15-24
29933,CL,1997,182.0,m,25-34
35702,CL,1997,224.0,m,35-44
41471,CL,1997,165.0,m,45-54
47240,CL,1997,153.0,m,55-64
76087,CL,1999,9.0,f,0-14
81856,CL,1999,87.0,f,15-24
87625,CL,1999,109.0,f,25-34
93394,CL,1999,97.0,f,35-44
99163,CL,1999,52.0,f,45-54
104932,CL,1999,76.0,f,55-64
18397,CL,1999,4.0,m,0-14
24166,CL,1999,118.0,m,15-24
29935,CL,1999,173.0,m,25-34
35704,CL,1999,204.0,m,35-44
41473,CL,1999,206.0,m,45-54
47242,CL,1999,132.0,m,55-64
76088,CL,2000,10.0,f,0-14
81857,CL,2000,66.0,f,15-24
87626,CL,2000,96.0,f,25-34
93395,CL,2000,70.0,f,35-44
99164,CL,2000,54.0,f,45-54
104933,CL,2000,58.0,f,55-64
18398,CL,2000,6.0,m,0-14
24167,CL,2000,81.0,m,15-24
29936,CL,2000,160.0,m,25-34
35705,CL,2000,198.0,m,35-44
41474,CL,2000,150.0,m,45-54
47243,CL,2000,132.0,m,55-64
76089,CL,2001,9.0,f,0-14
81858,CL,2001,69.0,f,15-24
87627,CL,2001,85.0,f,25-34
93396,CL,2001,76.0,f,35-44
99165,CL,2001,58.0,f,45-54
104934,CL,2001,55.0,f,55-64
18399,CL,2001,2.0,m,0-14
24168,CL,2001,78.0,m,15-24
29937,CL,2001,183.0,m,25-34
35706,CL,2001,213.0,m,35-44
41475,CL,2001,190.0,m,45-54
47244,CL,2001,116.0,m,55-64
76090,CL,2002,7.0,f,0-14
81859,CL,2002,64.0,f,15-24
87628,CL,2002,91.0,f,25-34
93397,CL,2002,82.0,f,35-44
99166,CL,2002,76.0,f,45-54
104935,CL,2002,54.0,f,55-64
18400,CL,2002,6.0,m,0-14
24169,CL,2002,87.0,m,15-24
29938,CL,2002,163.0,m,25-34
35707,CL,2002,196.0,m,35-44
41476,CL,2002,193.0,m,45-54
47245,CL,2002,144.0,m,55-64
76091,CL,2003,8.0,f,0-14
81860,CL,2003,59.0,f,15-24
87629,CL,2003,106.0,f,25-34
93398,CL,2003,81.0,f,35-44
99167,CL,2003,42.0,f,45-54
104936,CL,2003,41.0,f,55-64
18401,CL,2003,1.0,m,0-14
24170,CL,2003,77.0,m,15-24
29939,CL,2003,131.0,m,25-34
35708,CL,2003,181.0,m,35-44
41477,CL,2003,183.0,m,45-54
47246,CL,2003,150.0,m,55-64
76092,CL,2004,5.0,f,0-14
81861,CL,2004,58.0,f,15-24
87630,CL,2004,74.0,f,25-34
93399,CL,2004,76.0,f,35-44
99168,CL,2004,57.0,f,45-54
104937,CL,2004,57.0,f,55-64
18402,CL,2004,3.0,m,0-14
24171,CL,2004,87.0,m,15-24
29940,CL,2004,148.0,m,25-34
35709,CL,2004,179.0,m,35-44
41478,CL,2004,187.0,m,45-54
47247,CL,2004,124.0,m,55-64
76093,CL,2005,4.0,f,0-14
81862,CL,2005,55.0,f,15-24
87631,CL,2005,78.0,f,25-34
93400,CL,2005,60.0,f,35-44
99169,CL,2005,56.0,f,45-54
104938,CL,2005,36.0,f,55-64
18403,CL,2005,3.0,m,0-14
24172,CL,2005,74.0,m,15-24
29941,CL,2005,128.0,m,25-34
35710,CL,2005,179.0,m,35-44
41479,CL,2005,162.0,m,45-54
47248,CL,2005,115.0,m,55-64
76094,CL,2006,7.0,f,0-14
81863,CL,2006,70.0,f,15-24
87632,CL,2006,91.0,f,25-34
93401,CL,2006,74.0,f,35-44
99170,CL,2006,95.0,f,45-54
70325,CL,2006,7.0,f,5-14
104939,CL,2006,64.0,f,55-64
18404,CL,2006,12.0,m,0-14
24173,CL,2006,107.0,m,15-24
29942,CL,2006,140.0,m,25-34
35711,CL,2006,176.0,m,35-44
41480,CL,2006,197.0,m,45-54
12635,CL,2006,7.0,m,5-14
47249,CL,2006,179.0,m,55-64
76095,CL,2007,8.0,f,0-14
81864,CL,2007,59.0,f,15-24
87633,CL,2007,75.0,f,25-34
93402,CL,2007,63.0,f,35-44
99171,CL,2007,49.0,f,45-54
70326,CL,2007,8.0,f,5-14
104940,CL,2007,39.0,f,55-64
18405,CL,2007,3.0,m,0-14
24174,CL,2007,86.0,m,15-24
29943,CL,2007,137.0,m,25-34
35712,CL,2007,140.0,m,35-44
41481,CL,2007,169.0,m,45-54
12636,CL,2007,3.0,m,5-14
47250,CL,2007,139.0,m,55-64
76096,CL,2008,3.0,f,0-14
81865,CL,2008,52.0,f,15-24
87634,CL,2008,86.0,f,25-34
93403,CL,2008,49.0,f,35-44
99172,CL,2008,37.0,f,45-54
70327,CL,2008,1.0,f,5-14
104941,CL,2008,30.0,f,55-64
18406,CL,2008,7.0,m,0-14
24175,CL,2008,86.0,m,15-24
29944,CL,2008,131.0,m,25-34
35713,CL,2008,148.0,m,35-44
41482,CL,2008,167.0,m,45-54
12637,CL,2008,6.0,m,5-14
47251,CL,2008,135.0,m,55-64
76112,CM,1995,9.0,f,0-14
81881,CM,1995,185.0,f,15-24
87650,CM,1995,313.0,f,25-34
93419,CM,1995,223.0,f,35-44
99188,CM,1995,153.0,f,45-54
104957,CM,1995,106.0,f,55-64
18422,CM,1995,20.0,m,0-14
24191,CM,1995,208.0,m,15-24
29960,CM,1995,569.0,m,25-34
35729,CM,1995,323.0,m,35-44
41498,CM,1995,287.0,m,45-54
47267,CM,1995,204.0,m,55-64
76113,CM,1996,21.0,f,0-14
81882,CM,1996,123.0,f,15-24
87651,CM,1996,388.0,f,25-34
93420,CM,1996,202.0,f,35-44
99189,CM,1996,103.0,f,45-54
104958,CM,1996,24.0,f,55-64
18423,CM,1996,34.0,m,0-14
24192,CM,1996,151.0,m,15-24
29961,CM,1996,735.0,m,25-34
35730,CM,1996,291.0,m,35-44
41499,CM,1996,178.0,m,45-54
47268,CM,1996,38.0,m,55-64
76114,CM,1997,25.0,f,0-14
81883,CM,1997,277.0,f,15-24
87652,CM,1997,522.0,f,25-34
93421,CM,1997,341.0,f,35-44
99190,CM,1997,179.0,f,45-54
104959,CM,1997,63.0,f,55-64
18424,CM,1997,36.0,m,0-14
24193,CM,1997,321.0,m,15-24
29962,CM,1997,1011.0,m,25-34
35731,CM,1997,387.0,m,35-44
41500,CM,1997,269.0,m,45-54
47269,CM,1997,79.0,m,55-64
76115,CM,1998,30.0,f,0-14
81884,CM,1998,443.0,f,15-24
87653,CM,1998,595.0,f,25-34
93422,CM,1998,268.0,f,35-44
99191,CM,1998,112.0,f,45-54
104960,CM,1998,53.0,f,55-64
18425,CM,1998,15.0,m,0-14
24194,CM,1998,651.0,m,15-24
29963,CM,1998,1006.0,m,25-34
35732,CM,1998,787.0,m,35-44
41501,CM,1998,262.0,m,45-54
47270,CM,1998,87.0,m,55-64
76116,CM,1999,47.0,f,0-14
81885,CM,1999,506.0,f,15-24
87654,CM,1999,783.0,f,25-34
93423,CM,1999,505.0,f,35-44
99192,CM,1999,235.0,f,45-54
104961,CM,1999,95.0,f,55-64
18426,CM,1999,49.0,m,0-14
24195,CM,1999,602.0,m,15-24
29964,CM,1999,1595.0,m,25-34
35733,CM,1999,736.0,m,35-44
41502,CM,1999,433.0,m,45-54
47271,CM,1999,166.0,m,55-64
76117,CM,2000,63.0,f,0-14
81886,CM,2000,368.0,f,15-24
87655,CM,2000,530.0,f,25-34
93424,CM,2000,293.0,f,35-44
99193,CM,2000,139.0,f,45-54
104962,CM,2000,60.0,f,55-64
18427,CM,2000,41.0,m,0-14
24196,CM,2000,518.0,m,15-24
29965,CM,2000,842.0,m,25-34
35734,CM,2000,584.0,m,35-44
41503,CM,2000,284.0,m,45-54
47272,CM,2000,130.0,m,55-64
76118,CM,2001,49.0,f,0-14
81887,CM,2001,482.0,f,15-24
87656,CM,2001,609.0,f,25-34
93425,CM,2001,328.0,f,35-44
99194,CM,2001,155.0,f,45-54
104963,CM,2001,62.0,f,55-64
18428,CM,2001,24.0,m,0-14
24197,CM,2001,643.0,m,15-24
29966,CM,2001,1000.0,m,25-34
35735,CM,2001,732.0,m,35-44
41504,CM,2001,322.0,m,45-54
47273,CM,2001,154.0,m,55-64
76119,CM,2002,59.0,f,0-14
81888,CM,2002,950.0,f,15-24
87657,CM,2002,1053.0,f,25-34
93426,CM,2002,545.0,f,35-44
99195,CM,2002,236.0,f,45-54
104964,CM,2002,140.0,f,55-64
18429,CM,2002,66.0,m,0-14
24198,CM,2002,818.0,m,15-24
29967,CM,2002,1335.0,m,25-34
35736,CM,2002,1117.0,m,35-44
41505,CM,2002,619.0,m,45-54
47274,CM,2002,258.0,m,55-64
76120,CM,2003,136.0,f,0-14
81889,CM,2003,1273.0,f,15-24
87658,CM,2003,1542.0,f,25-34
93427,CM,2003,745.0,f,35-44
99196,CM,2003,363.0,f,45-54
104965,CM,2003,217.0,f,55-64
18430,CM,2003,100.0,m,0-14
24199,CM,2003,1176.0,m,15-24
29968,CM,2003,2274.0,m,25-34
35737,CM,2003,1516.0,m,35-44
41506,CM,2003,788.0,m,45-54
47275,CM,2003,330.0,m,55-64
76121,CM,2004,181.0,f,0-14
81890,CM,2004,1310.0,f,15-24
87659,CM,2004,1449.0,f,25-34
93428,CM,2004,756.0,f,35-44
99197,CM,2004,412.0,f,45-54
104966,CM,2004,214.0,f,55-64
18431,CM,2004,127.0,m,0-14
24200,CM,2004,1312.0,m,15-24
29969,CM,2004,2147.0,m,25-34
35738,CM,2004,1575.0,m,35-44
41507,CM,2004,928.0,m,45-54
47276,CM,2004,408.0,m,55-64
76122,CM,2005,226.0,f,0-14
81891,CM,2005,1467.0,f,15-24
87660,CM,2005,1788.0,f,25-34
93429,CM,2005,1028.0,f,35-44
99198,CM,2005,503.0,f,45-54
104967,CM,2005,205.0,f,55-64
18432,CM,2005,134.0,m,0-14
24201,CM,2005,1472.0,m,15-24
29970,CM,2005,2482.0,m,25-34
35739,CM,2005,1766.0,m,35-44
41508,CM,2005,1035.0,m,45-54
47277,CM,2005,463.0,m,55-64
76123,CM,2006,151.0,f,0-14
81892,CM,2006,1358.0,f,15-24
87661,CM,2006,1823.0,f,25-34
93430,CM,2006,960.0,f,35-44
99199,CM,2006,470.0,f,45-54
104968,CM,2006,266.0,f,55-64
18433,CM,2006,112.0,m,0-14
24202,CM,2006,1401.0,m,15-24
29971,CM,2006,2550.0,m,25-34
35740,CM,2006,1820.0,m,35-44
41509,CM,2006,1080.0,m,45-54
47278,CM,2006,437.0,m,55-64
76124,CM,2007,152.0,f,0-14
81893,CM,2007,1443.0,f,15-24
87662,CM,2007,1963.0,f,25-34
93431,CM,2007,985.0,f,35-44
99200,CM,2007,483.0,f,45-54
104969,CM,2007,248.0,f,55-64
18434,CM,2007,121.0,m,0-14
24203,CM,2007,1392.0,m,15-24
29972,CM,2007,2613.0,m,25-34
35741,CM,2007,1874.0,m,35-44
41510,CM,2007,1011.0,m,45-54
47279,CM,2007,480.0,m,55-64
76125,CM,2008,173.0,f,0-14
81894,CM,2008,1506.0,f,15-24
87663,CM,2008,2041.0,f,25-34
93432,CM,2008,1027.0,f,35-44
99201,CM,2008,568.0,f,45-54
70356,CM,2008,0.0,f,5-14
104970,CM,2008,234.0,f,55-64
18435,CM,2008,108.0,m,0-14
24204,CM,2008,1613.0,m,15-24
29973,CM,2008,2861.0,m,25-34
35742,CM,2008,2016.0,m,35-44
41511,CM,2008,1135.0,m,45-54
12666,CM,2008,0.0,m,5-14
47280,CM,2008,526.0,m,55-64
76139,CN,1995,1169.0,f,0-14
81908,CN,1995,10890.0,f,15-24
87677,CN,1995,13250.0,f,25-34
93446,CN,1995,8376.0,f,35-44
99215,CN,1995,5679.0,f,45-54
104984,CN,1995,4579.0,f,55-64
18449,CN,1995,1102.0,m,0-14
24218,CN,1995,12791.0,m,15-24
29987,CN,1995,18306.0,m,25-34
35756,CN,1995,15487.0,m,35-44
41525,CN,1995,13105.0,m,45-54
47294,CN,1995,13489.0,m,55-64
76140,CN,1996,1624.0,f,0-14
81909,CN,1996,13773.0,f,15-24
87678,CN,1996,17218.0,f,25-34
93447,CN,1996,10214.0,f,35-44
99216,CN,1996,7020.0,f,45-54
104985,CN,1996,5346.0,f,55-64
18450,CN,1996,1409.0,m,0-14
24219,CN,1996,16490.0,m,15-24
29988,CN,1996,24057.0,m,25-34
35757,CN,1996,19695.0,m,35-44
41526,CN,1996,17024.0,m,45-54
47295,CN,1996,16758.0,m,55-64
76141,CN,1997,1534.0,f,0-14
81910,CN,1997,15258.0,f,15-24
87679,CN,1997,19547.0,f,25-34
93448,CN,1997,11758.0,f,35-44
99217,CN,1997,8259.0,f,45-54
104986,CN,1997,6422.0,f,55-64
18451,CN,1997,1456.0,m,0-14
24220,CN,1997,18547.0,m,15-24
29989,CN,1997,28247.0,m,25-34
35758,CN,1997,23006.0,m,35-44
41527,CN,1997,20330.0,m,45-54
47296,CN,1997,19667.0,m,55-64
76142,CN,1998,1558.0,f,0-14
81911,CN,1998,15726.0,f,15-24
87680,CN,1998,20203.0,f,25-34
93449,CN,1998,12672.0,f,35-44
99218,CN,1998,9399.0,f,45-54
104987,CN,1998,7122.0,f,55-64
18452,CN,1998,1481.0,m,0-14
24221,CN,1998,19699.0,m,15-24
29990,CN,1998,30093.0,m,25-34
35759,CN,1998,25088.0,m,35-44
41528,CN,1998,23483.0,m,45-54
47297,CN,1998,21651.0,m,55-64
76143,CN,1999,1431.0,f,0-14
81912,CN,1999,15178.0,f,15-24
87681,CN,1999,18846.0,f,25-34
93450,CN,1999,12370.0,f,35-44
99219,CN,1999,9838.0,f,45-54
104988,CN,1999,7131.0,f,55-64
18453,CN,1999,1247.0,m,0-14
24222,CN,1999,18961.0,m,15-24
29991,CN,1999,29328.0,m,25-34
35760,CN,1999,25095.0,m,35-44
41529,CN,1999,24239.0,m,45-54
47298,CN,1999,21564.0,m,55-64
76144,CN,2000,1420.0,f,0-14
81913,CN,2000,14536.0,f,15-24
87682,CN,2000,18496.0,f,25-34
93451,CN,2000,12377.0,f,35-44
99220,CN,2000,9899.0,f,45-54
104989,CN,2000,7102.0,f,55-64
18454,CN,2000,1131.0,m,0-14
24223,CN,2000,19111.0,m,15-24
29992,CN,2000,29399.0,m,25-34
35761,CN,2000,25206.0,m,35-44
41530,CN,2000,25593.0,m,45-54
47299,CN,2000,21429.0,m,55-64
76145,CN,2001,1405.0,f,0-14
81914,CN,2001,14500.0,f,15-24
87683,CN,2001,17446.0,f,25-34
93452,CN,2001,12041.0,f,35-44
99221,CN,2001,9963.0,f,45-54
104990,CN,2001,7175.0,f,55-64
18455,CN,2001,1213.0,m,0-14
24224,CN,2001,19121.0,m,15-24
29993,CN,2001,28520.0,m,25-34
35762,CN,2001,25544.0,m,35-44
41531,CN,2001,25759.0,m,45-54
47300,CN,2001,20789.0,m,55-64
76146,CN,2002,1152.0,f,0-14
81915,CN,2002,13250.0,f,15-24
87684,CN,2002,15188.0,f,25-34
93453,CN,2002,10505.0,f,35-44
99222,CN,2002,8796.0,f,45-54
104991,CN,2002,6586.0,f,55-64
18456,CN,2002,925.0,m,0-14
24225,CN,2002,17933.0,m,15-24
29994,CN,2002,25242.0,m,25-34
35763,CN,2002,22645.0,m,35-44
41532,CN,2002,23884.0,m,45-54
47301,CN,2002,19564.0,m,55-64
76147,CN,2003,1407.0,f,0-14
81916,CN,2003,18811.0,f,15-24
87685,CN,2003,19248.0,f,25-34
93454,CN,2003,14783.0,f,35-44
99223,CN,2003,12101.0,f,45-54
104992,CN,2003,8988.0,f,55-64
18457,CN,2003,1133.0,m,0-14
24226,CN,2003,25125.0,m,15-24
29995,CN,2003,32760.0,m,25-34
35764,CN,2003,31604.0,m,35-44
41533,CN,2003,32585.0,m,45-54
47302,CN,2003,27243.0,m,55-64
76148,CN,2004,1659.0,f,0-14
81917,CN,2004,25951.0,f,15-24
87686,CN,2004,25150.0,f,25-34
93455,CN,2004,20613.0,f,35-44
99224,CN,2004,16995.0,f,45-54
104993,CN,2004,14038.0,f,55-64
18458,CN,2004,1375.0,m,0-14
24227,CN,2004,35465.0,m,15-24
29996,CN,2004,43594.0,m,25-34
35765,CN,2004,45408.0,m,35-44
41534,CN,2004,46256.0,m,45-54
47303,CN,2004,41846.0,m,55-64
76149,CN,2005,1864.0,f,0-14
81918,CN,2005,31180.0,f,15-24
87687,CN,2005,27759.0,f,25-34
93456,CN,2005,24728.0,f,35-44
99225,CN,2005,19889.0,f,45-54
104994,CN,2005,18203.0,f,55-64
18459,CN,2005,1416.0,m,0-14
24228,CN,2005,43005.0,m,15-24
29997,CN,2005,49558.0,m,25-34
35766,CN,2005,55400.0,m,35-44
41535,CN,2005,54872.0,m,45-54
47304,CN,2005,53822.0,m,55-64
76150,CN,2006,1408.0,f,0-14
81919,CN,2006,30904.0,f,15-24
87688,CN,2006,26526.0,f,25-34
93457,CN,2006,24564.0,f,35-44
99226,CN,2006,18775.0,f,45-54
104995,CN,2006,17782.0,f,55-64
18460,CN,2006,1023.0,m,0-14
24229,CN,2006,44528.0,m,15-24
29998,CN,2006,48232.0,m,25-34
35767,CN,2006,56733.0,m,35-44
41536,CN,2006,54301.0,m,45-54
47305,CN,2006,53746.0,m,55-64
76151,CN,2007,1235.0,f,0-14
81920,CN,2007,29960.0,f,15-24
87689,CN,2007,24914.0,f,25-34
93458,CN,2007,23542.0,f,35-44
99227,CN,2007,18129.0,f,45-54
104996,CN,2007,17647.0,f,55-64
18461,CN,2007,878.0,m,0-14
24230,CN,2007,44011.0,m,15-24
29999,CN,2007,46374.0,m,25-34
35768,CN,2007,56224.0,m,35-44
41537,CN,2007,54960.0,m,45-54
47306,CN,2007,56288.0,m,55-64
76152,CN,2008,964.0,f,0-14
81921,CN,2008,29223.0,f,15-24
87690,CN,2008,23484.0,f,25-34
93459,CN,2008,22370.0,f,35-44
99228,CN,2008,17565.0,f,45-54
104997,CN,2008,17814.0,f,55-64
18462,CN,2008,751.0,m,0-14
24231,CN,2008,45596.0,m,15-24
30000,CN,2008,44651.0,m,25-34
35769,CN,2008,56182.0,m,35-44
41538,CN,2008,55740.0,m,45-54
47307,CN,2008,57492.0,m,55-64
18482,CO,1999,270.0,m,0-14
24251,CO,1999,1730.0,m,15-24
30020,CO,1999,1473.0,m,25-34
35789,CO,1999,1796.0,m,35-44
41558,CO,1999,1500.0,m,45-54
47327,CO,1999,350.0,m,55-64
76173,CO,2000,194.0,f,0-14
81942,CO,2000,587.0,f,15-24
87711,CO,2000,758.0,f,25-34
93480,CO,2000,523.0,f,35-44
99249,CO,2000,381.0,f,45-54
105018,CO,2000,304.0,f,55-64
18483,CO,2000,246.0,m,0-14
24252,CO,2000,763.0,m,15-24
30021,CO,2000,1030.0,m,25-34
35790,CO,2000,963.0,m,35-44
41559,CO,2000,743.0,m,45-54
47328,CO,2000,610.0,m,55-64
76174,CO,2001,186.0,f,0-14
81943,CO,2001,865.0,f,15-24
87712,CO,2001,544.0,f,25-34
93481,CO,2001,429.0,f,35-44
99250,CO,2001,436.0,f,45-54
105019,CO,2001,350.0,f,55-64
18484,CO,2001,223.0,m,0-14
24253,CO,2001,1037.0,m,15-24
30022,CO,2001,703.0,m,25-34
35791,CO,2001,722.0,m,35-44
41560,CO,2001,869.0,m,45-54
47329,CO,2001,646.0,m,55-64
76175,CO,2002,167.0,f,0-14
81944,CO,2002,524.0,f,15-24
87713,CO,2002,545.0,f,25-34
93482,CO,2002,402.0,f,35-44
99251,CO,2002,318.0,f,45-54
105020,CO,2002,258.0,f,55-64
18485,CO,2002,209.0,m,0-14
24254,CO,2002,614.0,m,15-24
30023,CO,2002,696.0,m,25-34
35792,CO,2002,688.0,m,35-44
41561,CO,2002,593.0,m,45-54
47330,CO,2002,472.0,m,55-64
76176,CO,2003,174.0,f,0-14
81945,CO,2003,662.0,f,15-24
87714,CO,2003,692.0,f,25-34
93483,CO,2003,512.0,f,35-44
99252,CO,2003,382.0,f,45-54
105021,CO,2003,292.0,f,55-64
18486,CO,2003,237.0,m,0-14
24255,CO,2003,684.0,m,15-24
30024,CO,2003,816.0,m,25-34
35793,CO,2003,844.0,m,35-44
41562,CO,2003,853.0,m,45-54
47331,CO,2003,642.0,m,55-64
76177,CO,2004,205.0,f,0-14
81946,CO,2004,624.0,f,15-24
87715,CO,2004,647.0,f,25-34
93484,CO,2004,513.0,f,35-44
99253,CO,2004,361.0,f,45-54
105022,CO,2004,331.0,f,55-64
18487,CO,2004,208.0,m,0-14
24256,CO,2004,732.0,m,15-24
30025,CO,2004,824.0,m,25-34
35794,CO,2004,743.0,m,35-44
41563,CO,2004,725.0,m,45-54
47332,CO,2004,564.0,m,55-64
76178,CO,2005,179.0,f,0-14
81947,CO,2005,581.0,f,15-24
87716,CO,2005,533.0,f,25-34
93485,CO,2005,457.0,f,35-44
99254,CO,2005,389.0,f,45-54
105023,CO,2005,292.0,f,55-64
18488,CO,2005,178.0,m,0-14
24257,CO,2005,623.0,m,15-24
30026,CO,2005,685.0,m,25-34
35795,CO,2005,666.0,m,35-44
41564,CO,2005,687.0,m,45-54
47333,CO,2005,510.0,m,55-64
76179,CO,2006,210.0,f,0-14
81948,CO,2006,603.0,f,15-24
87717,CO,2006,653.0,f,25-34
93486,CO,2006,520.0,f,35-44
99255,CO,2006,377.0,f,45-54
105024,CO,2006,314.0,f,55-64
18489,CO,2006,219.0,m,0-14
24258,CO,2006,709.0,m,15-24
30027,CO,2006,713.0,m,25-34
35796,CO,2006,737.0,m,35-44
41565,CO,2006,785.0,m,45-54
47334,CO,2006,573.0,m,55-64
76180,CO,2007,138.0,f,0-14
81949,CO,2007,599.0,f,15-24
87718,CO,2007,620.0,f,25-34
93487,CO,2007,459.0,f,35-44
99256,CO,2007,393.0,f,45-54
105025,CO,2007,286.0,f,55-64
18490,CO,2007,144.0,m,0-14
24259,CO,2007,618.0,m,15-24
30028,CO,2007,704.0,m,25-34
35797,CO,2007,694.0,m,35-44
41566,CO,2007,712.0,m,45-54
47335,CO,2007,574.0,m,55-64
76181,CO,2008,133.0,f,0-14
81950,CO,2008,580.0,f,15-24
87719,CO,2008,608.0,f,25-34
93488,CO,2008,441.0,f,35-44
99257,CO,2008,384.0,f,45-54
105026,CO,2008,284.0,f,55-64
18491,CO,2008,136.0,m,0-14
24260,CO,2008,666.0,m,15-24
30029,CO,2008,736.0,m,25-34
35798,CO,2008,666.0,m,35-44
41567,CO,2008,749.0,m,45-54
47336,CO,2008,610.0,m,55-64
76197,CR,1995,2.0,f,0-14
81966,CR,1995,17.0,f,15-24
87735,CR,1995,15.0,f,25-34
93504,CR,1995,11.0,f,35-44
99273,CR,1995,7.0,f,45-54
105042,CR,1995,9.0,f,55-64
18507,CR,1995,1.0,m,0-14
24276,CR,1995,17.0,m,15-24
30045,CR,1995,38.0,m,25-34
35814,CR,1995,24.0,m,35-44
41583,CR,1995,19.0,m,45-54
47352,CR,1995,23.0,m,55-64
76198,CR,1996,0.0,f,0-14
81967,CR,1996,4.0,f,15-24
87736,CR,1996,9.0,f,25-34
93505,CR,1996,7.0,f,35-44
99274,CR,1996,3.0,f,45-54
105043,CR,1996,4.0,f,55-64
18508,CR,1996,0.0,m,0-14
24277,CR,1996,11.0,m,15-24
30046,CR,1996,11.0,m,25-34
35815,CR,1996,19.0,m,35-44
41584,CR,1996,15.0,m,45-54
47353,CR,1996,19.0,m,55-64
76199,CR,1997,31.0,f,0-14
81968,CR,1997,28.0,f,15-24
87737,CR,1997,45.0,f,25-34
